date,TERM_SPREAD_10Y_1Y,GS10,GS1,macro_regime_raw,macro_regime_confirmed,refined_regime_raw,refined_regime_confirmed,steep_rate_regime_confirmed,final_regime_confirmed
2009-10-08,2.92,3.27,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-09,3.02,3.4,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-12,3.02,3.4,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-13,2.9899999999999998,3.34,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-14,3.1,3.45,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-15,3.1300000000000003,3.49,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-16,3.0700000000000003,3.43,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-19,3.0300000000000002,3.41,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-20,2.96,3.35,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-21,3.02,3.42,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-22,3.06,3.44,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-23,3.11,3.51,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-26,3.1799999999999997,3.59,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-27,3.1,3.49,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-28,3.05,3.44,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-29,3.13,3.53,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-10-30,3.04,3.41,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-02,3.0700000000000003,3.45,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-03,3.12,3.5,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-04,3.21,3.57,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-05,3.21,3.57,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-06,3.2,3.54,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-09,3.18,3.52,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-10,3.17,3.5,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-11,3.17,3.5,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-12,3.1300000000000003,3.45,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-13,3.1100000000000003,3.43,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-16,3.02,3.33,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-17,3.0100000000000002,3.33,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-18,3.07,3.36,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-19,3.08,3.35,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-11-20,3.09,3.36,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-11-23,3.08,3.37,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-11-24,3.04,3.32,0.28,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-11-25,3.0199999999999996,3.28,0.26,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-11-27,2.95,3.21,0.26,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-11-30,2.94,3.21,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-01,3.0199999999999996,3.28,0.26,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-02,3.04,3.32,0.28,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-03,3.0900000000000003,3.39,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-04,3.12,3.48,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-07,3.12,3.44,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-08,3.11,3.4,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-09,3.14,3.45,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-10,3.1700000000000004,3.49,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2009-12-11,3.1999999999999997,3.55,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-14,3.19,3.56,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-15,3.19,3.6,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-16,3.23,3.61,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-17,3.15,3.5,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-18,3.19,3.55,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-21,3.29,3.69,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-22,3.3499999999999996,3.76,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-23,3.36,3.77,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-24,3.3899999999999997,3.82,0.43,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-28,3.38,3.85,0.47,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-29,3.3499999999999996,3.82,0.47,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-30,3.3499999999999996,3.8,0.45,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2009-12-31,3.38,3.85,0.47,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-04,3.4,3.85,0.45,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-05,3.36,3.77,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-06,3.45,3.85,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-07,3.45,3.85,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-08,3.46,3.83,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-11,3.5,3.85,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-12,3.4000000000000004,3.74,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-13,3.4299999999999997,3.8,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-14,3.42,3.76,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-15,3.37,3.7,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-19,3.4,3.73,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-20,3.37,3.68,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-21,3.31,3.62,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-22,3.3200000000000003,3.62,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-25,3.3600000000000003,3.66,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-26,3.33,3.65,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-27,3.33,3.66,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-28,3.37,3.68,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-01-29,3.33,3.63,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-01,3.35,3.68,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-02,3.34,3.67,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-03,3.38,3.73,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-04,3.3000000000000003,3.62,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-05,3.28,3.59,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-08,3.3000000000000003,3.62,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-09,3.33,3.67,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-10,3.3400000000000003,3.72,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-11,3.35,3.73,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-12,3.34,3.69,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-16,3.3200000000000003,3.66,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-17,3.39,3.74,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-18,3.42,3.79,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-19,3.3899999999999997,3.78,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-22,3.4299999999999997,3.8,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-23,3.33,3.69,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-24,3.3600000000000003,3.7,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-25,3.3200000000000003,3.64,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-02-26,3.29,3.61,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-01,3.29,3.61,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-02,3.3000000000000003,3.62,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-03,3.3,3.63,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-04,3.26,3.61,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-05,3.31,3.69,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-08,3.33,3.72,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-09,3.34,3.71,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-10,3.34,3.73,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-11,3.33,3.73,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-12,3.3,3.71,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-15,3.31,3.71,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-16,3.25,3.66,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-17,3.2399999999999998,3.65,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-18,3.27,3.68,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-19,3.2800000000000002,3.7,0.42,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-22,3.26,3.67,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-23,3.29,3.69,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-24,3.4,3.84,0.44,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-25,3.47,3.91,0.44,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-26,3.4299999999999997,3.86,0.43,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-29,3.46,3.88,0.42,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-30,3.44,3.88,0.44,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-03-31,3.4299999999999997,3.84,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-01,3.47,3.89,0.42,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-05,3.53,4.01,0.48,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-06,3.49,3.98,0.49,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-07,3.42,3.89,0.47,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-08,3.45,3.91,0.46,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-09,3.44,3.9,0.46,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-12,3.41,3.87,0.46,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-13,3.3899999999999997,3.84,0.45,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-14,3.4299999999999997,3.88,0.45,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-15,3.4299999999999997,3.86,0.43,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-16,3.38,3.79,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-19,3.4,3.83,0.43,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-20,3.4,3.82,0.42,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-21,3.33,3.77,0.44,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-22,3.3499999999999996,3.8,0.45,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-23,3.38,3.84,0.46,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-26,3.3600000000000003,3.83,0.47,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-27,3.29,3.71,0.42,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-28,3.3699999999999997,3.8,0.43,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-29,3.34,3.76,0.42,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-04-30,3.28,3.69,0.41,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-03,3.29,3.72,0.43,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-04,3.1999999999999997,3.63,0.43,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-05,3.19,3.58,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-06,3.0700000000000003,3.41,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-07,3.0700000000000003,3.45,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-10,3.1799999999999997,3.57,0.39,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-11,3.18,3.56,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-12,3.16,3.56,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-13,3.15,3.55,0.4,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-14,3.1,3.44,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-17,3.1100000000000003,3.47,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-18,3.03,3.38,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-19,3.01,3.36,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-20,2.91,3.25,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-21,2.85,3.2,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-24,2.88,3.23,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-25,2.8200000000000003,3.18,0.36,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-26,2.84,3.21,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-27,2.9699999999999998,3.34,0.37,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-05-28,2.97,3.31,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-01,2.94,3.29,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-02,2.97,3.35,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-03,3.0100000000000002,3.39,0.38,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-04,2.8600000000000003,3.2,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-07,2.82,3.17,0.35,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-08,2.8400000000000003,3.18,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-09,2.87,3.2,0.33,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-10,2.99,3.33,0.34,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-11,2.9400000000000004,3.24,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-14,2.9699999999999998,3.28,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-15,3.01,3.32,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-16,2.97,3.27,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-17,2.9299999999999997,3.21,0.28,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-06-18,2.9400000000000004,3.24,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-21,2.9699999999999998,3.26,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-22,2.89,3.18,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-23,2.83,3.13,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-24,2.85,3.14,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-25,2.83,3.12,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-28,2.75,3.05,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-29,2.66,2.97,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-06-30,2.6500000000000004,2.97,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-01,2.64,2.96,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-07-02,2.69,3.0,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-07-06,2.6300000000000003,2.95,0.32,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-07-07,2.69,3.0,0.31,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-07-08,2.74,3.04,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-07-09,2.77,3.07,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_HIGH_RATE,STEEP_HIGH_RATE
2010-07-12,2.7800000000000002,3.08,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-13,2.85,3.15,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-14,2.8,3.07,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-15,2.73,3.0,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-16,2.6799999999999997,2.96,0.28,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-19,2.71,2.99,0.28,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-20,2.71,2.98,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-21,2.63,2.9,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-22,2.69,2.96,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-23,2.75,3.02,0.27,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-26,2.7399999999999998,3.03,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-27,2.7800000000000002,3.08,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-28,2.73,3.03,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-29,2.73,3.03,0.3,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
2010-07-30,2.65,2.94,0.29,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE
